r (km)   P (dyn/cm^2)   M/M_solar   rho (g/cm^3)   g_{tt}   g_{rr}   n_b (fm^{-3})   A_eq   M_n* (MeV, core)/A (crust)   Z_eq   M_p* (MeV, core)/Z (crust)   n_e (fm^{-3})   n_n(n_nf) (fm^{-3})   mu_n(mu_nf) (MeV)
10.2951   7.58039216e+33   1.14671105   3.31632198e+14   -0.636651362   1.49021352   0.194436475   0   769.220851   0   633.114985   0.00926399759   0.183488575   981.549964
10.3001   7.54219328e+33   1.14782143   3.31143671e+14   -0.636730999   1.49056602   0.194157117   0   769.783481   0   633.423886   0.00924607342   0.183237288   981.42722
10.3051   7.50405364e+33   1.14893124   3.30654292e+14   -0.636810646   1.49091798   0.193877236   0   770.347444   0   633.733663   0.00922812924   0.182985495   981.304479
10.3101   7.4659734e+33   1.15004049   3.30164025e+14   -0.636890305   1.4912694   0.193596812   0   770.912779   0   634.044339   0.00921016381   0.182733178   981.181734
10.3151   7.42795268e+33   1.15114916   3.29672834e+14   -0.636969974   1.49162029   0.193315823   0   771.479533   0   634.355941   0.00919217576   0.182480318   981.058976
10.3201   7.38999165e+33   1.15225726   3.29180681e+14   -0.637049654   1.49197063   0.193034247   0   772.047747   0   634.668495   0.00917416371   0.182226894   980.936199
10.3251   7.35209044e+33   1.15336477   3.28687527e+14   -0.637129344   1.49232042   0.192752063   0   772.617467   0   634.982027   0.00915612635   0.181972887   980.813394
10.3301   7.31424922e+33   1.15447169   3.28193337e+14   -0.637209045   1.49266967   0.19246925   0   773.188735   0   635.296564   0.00913806233   0.181718277   980.690554
10.3351   7.27646814e+33   1.15557801   3.27698124e+14   -0.637288757   1.49301836   0.192185814   0   773.761536   0   635.6121   0.00911997217   0.181463072   980.567682
10.3401   7.23874735e+33   1.15668373   3.27202015e+14   -0.637368479   1.49336649   0.19190183   0   774.335724   0   635.928554   0.00910186059   0.181207338   980.444814
10.3451   7.20108699e+33   1.15778884   3.26704985e+14   -0.637448211   1.49371405   0.191617282   0   774.911328   0   636.245948   0.00908372662   0.180951059   980.321943
10.3501   7.1634872e+33   1.15889334   3.26206991e+14   -0.637527953   1.49406106   0.191332146   0   775.488399   0   636.56431   0.00906556877   0.180694214   980.19906
10.3551   7.12594815e+33   1.15999722   3.25707994e+14   -0.637607705   1.49440749   0.191046399   0   776.066982   0   636.883667   0.00904738559   0.180436783   980.076158
10.3601   7.08846997e+33   1.16110047   3.25207953e+14   -0.637687467   1.49475335   0.190760017   0   776.647125   0   637.204049   0.00902917564   0.180178744   979.953228
10.3651   7.05105284e+33   1.16220308   3.24706828e+14   -0.637767239   1.49509863   0.190472978   0   777.228873   0   637.525483   0.00901093752   0.179920076   979.830262
10.3701   7.01369691e+33   1.16330506   3.24204638e+14   -0.637847021   1.49544334   0.190185292   0   777.812209   0   637.847962   0.00899267188   0.179660789   979.707266
10.3751   6.97640233e+33   1.16440639   3.23701514e+14   -0.637926812   1.49578745   0.189897034   0   778.396979   0   638.171403   0.00897438352   0.179400949   979.584274
10.3801   6.93916926e+33   1.16550707   3.23197423e+14   -0.638006613   1.49613098   0.189608185   0   778.983221   0   638.49583   0.0089560713   0.17914054   979.461279
10.3851   6.90199783e+33   1.16660709   3.22692321e+14   -0.638086424   1.49647392   0.189318719   0   779.570987   0   638.821273   0.00893773363   0.178879538   979.338272
10.3901   6.86488821e+33   1.16770645   3.22186165e+14   -0.638166243   1.49681626   0.189028613   0   780.160327   0   639.147764   0.00891936895   0.178617922   979.215244
10.3951   6.82784056e+33   1.16880514   3.21678912e+14   -0.638246072   1.497158   0.18873784   0   780.751292   0   639.475332   0.00890097575   0.178355667   979.092187
10.4001   6.79085504e+33   1.16990315   3.21170521e+14   -0.63832591   1.49749914   0.188446377   0   781.343932   0   639.804008   0.00888255252   0.178092753   978.969092
10.4051   6.75393181e+33   1.17100047   3.20661046e+14   -0.638405757   1.49783967   0.188154256   0   781.93818   0   640.13376   0.00886410133   0.177829208   978.845975
10.4101   6.71707103e+33   1.17209711   3.20150596e+14   -0.638485613   1.49817958   0.187861539   0   782.533914   0   640.464519   0.00884562607   0.177565087   978.722862
10.4151   6.68027285e+33   1.17319305   3.19639124e+14   -0.638565478   1.49851888   0.187568197   0   783.131185   0   640.796319   0.0088271251   0.177300365   978.599745
10.4201   6.64353743e+33   1.17428828   3.19126583e+14   -0.638645351   1.49885756   0.187274205   0   783.73005   0   641.129193   0.00880859674   0.177035019   978.476615
10.4251   6.60686492e+33   1.17538281   3.18612928e+14   -0.638725233   1.49919562   0.186979536   0   784.330563   0   641.463173   0.00879003934   0.176769024   978.35346
10.4301   6.57025549e+33   1.17647662   3.18098111e+14   -0.638805124   1.49953305   0.186684164   0   784.932778   0   641.798294   0.00877145128   0.176502355   978.230274
10.4351   6.53370932e+33   1.17756971   3.17582097e+14   -0.638885023   1.49986985   0.186388066   0   785.536737   0   642.134582   0.00875283125   0.176234994   978.107048
10.4401   6.49722657e+33   1.17866206   3.17065021e+14   -0.63896493   1.50020601   0.18609132   0   786.142284   0   642.471952   0.00873418416   0.17596701   977.983817
10.4451   6.46080738e+33   1.17975368   3.16546907e+14   -0.639044846   1.50054153   0.185793941   0   786.749389   0   642.81039   0.00871551092   0.175698415   977.860588
10.4501   6.42445193e+33   1.18084456   3.16027704e+14   -0.639124769   1.5008764   0.185495899   0   787.358112   0   643.149934   0.0086968097   0.175429183   977.737352
10.4551   6.38816038e+33   1.18193468   3.15507363e+14   -0.639204701   1.50121063   0.185197165   0   787.968512   0   643.490619   0.00867807874   0.175159287   977.614097
10.4601   6.35193288e+33   1.18302405   3.14985833e+14   -0.63928464   1.50154421   0.184897711   0   788.580647   0   643.83248   0.00865931627   0.174888701   977.490815
10.4651   6.31576962e+33   1.18411266   3.14463067e+14   -0.639364587   1.50187712   0.184597508   0   789.194574   0   644.175553   0.00864052059   0.1746174   977.367496
10.4701   6.27967077e+33   1.18520049   3.13939099e+14   -0.639444542   1.50220938   0.184296576   0   789.810252   0   644.519818   0.00862169295   0.174345401   977.244149
10.4751   6.24363649e+33   1.18628755   3.13414063e+14   -0.639524504   1.50254097   0.183994993   0   790.427524   0   644.865191   0.00860283822   0.174072774   977.120809
10.4801   6.20766695e+33   1.18737382   3.12887911e+14   -0.639604474   1.50287189   0.18369273   0   791.046445   0   645.211705   0.00858395471   0.173799493   976.997467
10.4851   6.1717623e+33   1.1884593   3.1236059e+14   -0.639684451   1.50320214   0.183389756   0   791.667079   0   645.5594   0.00856504049   0.173525531   976.874111
10.4901   6.13592273e+33   1.18954398   3.11832047e+14   -0.639764435   1.50353171   0.183086042   0   792.289489   0   645.908315   0.00854609369   0.173250858   976.750731
10.4951   6.1001484e+33   1.19062785   3.11302228e+14   -0.639844427   1.50386059   0.182781555   0   792.913736   0   646.258486   0.00852711245   0.172975447   976.627317
10.5001   6.06443949e+33   1.19171091   3.10771114e+14   -0.639924425   1.50418879   0.182476285   0   793.539845   0   646.609932   0.00850809605   0.172699288   976.503867
10.5051   6.02879619e+33   1.19279315   3.10238865e+14   -0.640004431   1.5045163   0.182170324   0   794.167625   0   646.962549   0.00848905032   0.172422463   976.380419
10.5101   5.99321865e+33   1.19387456   3.09705467e+14   -0.640084443   1.5048431   0.181863662   0   794.797094   0   647.316351   0.0084699747   0.172144964   976.256973
10.5151   5.95770704e+33   1.19495513   3.0917086e+14   -0.640164461   1.50516921   0.181556267   0   795.428321   0   647.67138   0.00845086714   0.17186676   976.133517
10.5201   5.92226153e+33   1.19603487   3.08634987e+14   -0.640244487   1.50549462   0.181248104   0   796.061373   0   648.027678   0.0084317256   0.171587821   976.01004
10.5251   5.88688232e+33   1.19711375   3.08097792e+14   -0.640324518   1.50581931   0.180939142   0   796.696316   0   648.385285   0.00841254811   0.171308118   975.88653
10.5301   5.85156958e+33   1.19819177   3.07559234e+14   -0.640404557   1.50614329   0.180629355   0   797.333201   0   648.744235   0.0083933332   0.171027627   975.762982
10.5351   5.81632349e+33   1.19926893   3.07019469e+14   -0.640484601   1.50646655   0.180318836   0   797.971839   0   649.104424   0.00837408654   0.170746431   975.639433
10.5401   5.78114423e+33   1.20034521   3.0647851e+14   -0.640564651   1.50678909   0.180007589   0   798.612218   0   649.46585   0.00835480853   0.170464536   975.515888
10.5451   5.74603196e+33   1.20142062   3.05936293e+14   -0.640644708   1.5071109   0.179695578   0   799.25441   0   649.828557   0.00833549699   0.170181907   975.392334
10.5501   5.71098686e+33   1.20249514   3.05392758e+14   -0.64072477   1.50743198   0.179382769   0   799.898487   0   650.192591   0.00831614974   0.169898513   975.268761
10.5551   5.67600913e+33   1.20356876   3.04847843e+14   -0.640804838   1.50775232   0.179069126   0   800.544522   0   650.557997   0.00829676466   0.169614321   975.145157
10.5601   5.64109895e+33   1.20464147   3.04301503e+14   -0.640884912   1.50807191   0.178754623   0   801.192567   0   650.924808   0.00827734017   0.169329307   975.021513
10.5651   5.60625651e+33   1.20571328   3.03753901e+14   -0.640964991   1.50839076   0.178439353   0   801.84243   0   651.29292   0.00825788205   0.169043556   974.89787
10.5701   5.57148198e+33   1.20678416   3.03205048e+14   -0.641045076   1.50870886   0.178123322   0   802.494096   0   651.662329   0.00823839075   0.168757073   974.774232
10.5751   5.53677555e+33   1.20785412   3.02654876e+14   -0.641125166   1.5090262   0.177806491   0   803.147644   0   652.033084   0.00821886391   0.168469823   974.650586
10.5801   5.50213739e+33   1.20892314   3.02103321e+14   -0.641205261   1.50934278   0.177488824   0   803.80315   0   652.405233   0.00819929922   0.16818177   974.526919
10.5851   5.4675677e+33   1.20999122   3.01550318e+14   -0.641285361   1.5096586   0.177170281   0   804.460692   0   652.778824   0.00817969443   0.167892881   974.403221
10.5901   5.43306668e+33   1.21105835   3.00995834e+14   -0.641365466   1.50997364   0.176850845   0   805.120307   0   653.153884   0.00816004841   0.167603137   974.279487
10.5951   5.39863452e+33   1.21212451   3.00440049e+14   -0.641445576   1.51028791   0.176530619   0   805.781779   0   653.530295   0.00814036758   0.167312634   974.155758
10.6001   5.3642714e+33   1.21318971   2.99882943e+14   -0.641525691   1.51060139   0.17620959   0   806.445132   0   653.908074   0.00812065125   0.167021359   974.032034
10.6051   5.32997749e+33   1.21425393   2.99324446e+14   -0.64160581   1.51091409   0.175887719   0   807.11045   0   654.287275   0.00810089692   0.166729274   973.9083
10.6101   5.29575301e+33   1.21531717   2.98764486e+14   -0.641685934   1.511226   0.175564963   0   807.777815   0   654.667949   0.00808110213   0.166436343   973.784545
10.6151   5.26159814e+33   1.21637942   2.98202994e+14   -0.641766062   1.51153711   0.175241283   0   808.447308   0   655.050148   0.00806126448   0.166142529   973.660755
10.6201   5.22751309e+33   1.21744066   2.97639994e+14   -0.641846195   1.51184742   0.174916693   0   809.118902   0   655.433861   0.00804138478   0.165847843   973.536938
10.6251   5.19349805e+33   1.2185009   2.97075652e+14   -0.641926331   1.51215692   0.174591287   0   809.792395   0   655.818979   0.00802146898   0.165552371   973.413134
10.6301   5.15955321e+33   1.21956011   2.96509904e+14   -0.642006472   1.51246561   0.174265029   0   810.467863   0   656.20555   0.00800151485   0.165256081   973.289331
10.6351   5.12567877e+33   1.2206183   2.95942674e+14   -0.642086616   1.51277348   0.173937874   0   811.145396   0   656.59363   0.00798151972   0.164958931   973.165515
10.6401   5.09187491e+33   1.22167545   2.95373887e+14   -0.642166765   1.51308054   0.173609781   0   811.82508   0   656.983276   0.00796148099   0.164660882   973.041673
10.6451   5.05814186e+33   1.22273156   2.94803475e+14   -0.642246916   1.51338676   0.173280707   0   812.506998   0   657.37454   0.00794139625   0.164361896   972.917793
10.6501   5.02447983e+33   1.22378662   2.94231589e+14   -0.642327072   1.51369215   0.172950741   0   813.190966   0   657.767322   0.00792127091   0.164062054   972.793911
10.6551   4.99088899e+33   1.22484061   2.93658277e+14   -0.64240723   1.5139967   0.17261991   0   813.876925   0   658.161594   0.00790110666   0.163761379   972.67004
10.6601   4.95736956e+33   1.22589354   2.93083456e+14   -0.642487392   1.51430041   0.172288167   0   814.564973   0   658.557419   0.00788090063   0.163459827   972.546165
10.6651   4.92392172e+33   1.22694538   2.92507046e+14   -0.642567558   1.51460327   0.171955464   0   815.255204   0   658.954855   0.00786065   0.163157356   972.422272
10.6701   4.89054571e+33   1.22799613   2.91928967e+14   -0.642647726   1.51490528   0.171621755   0   815.947711   0   659.353965   0.00784035202   0.162853923   972.298347
10.6751   4.85724172e+33   1.22904579   2.91349239e+14   -0.642727897   1.51520643   0.171287052   0   816.64247   0   659.754739   0.00782000743   0.162549537   972.174396
10.6801   4.82400998e+33   1.23009434   2.90768042e+14   -0.642808071   1.51550671   0.170951457   0   817.339262   0   660.157058   0.00779962253   0.162244293   972.050462
10.6851   4.79085067e+33   1.23114177   2.901853e+14   -0.642888247   1.51580611   0.170614928   0   818.038176   0   660.56098   0.00777919476   0.161938151   971.926532
10.6901   4.75776401e+33   1.23218807   2.89600926e+14   -0.642968426   1.51610465   0.170277414   0   818.739314   0   660.966569   0.00775872108   0.161631063   971.80259
10.6951   4.72475021e+33   1.23323325   2.89014836e+14   -0.643048607   1.5164023   0.169938865   0   819.442775   0   661.373891   0.00773819855   0.161322986   971.678622
10.7001   4.6918095e+33   1.23427727   2.8842698e+14   -0.643128791   1.51669906   0.169599253   0   820.148616   0   661.782985   0.00771762549   0.161013891   971.55462
10.7051   4.65894209e+33   1.23532015   2.87837564e+14   -0.643208977   1.51699492   0.169258697   0   820.856587   0   662.193714   0.00769700913   0.160703887   971.430632
10.7101   4.62614819e+33   1.23636185   2.87246558e+14   -0.643289164   1.51728989   0.168917178   0   821.566724   0   662.606105   0.00767634843   0.160392957   971.306654
10.7151   4.59342801e+33   1.23740239   2.86653867e+14   -0.643369354   1.51758395   0.168574643   0   822.279136   0   663.020227   0.00765564013   0.160081051   971.18267
10.7201   4.56078177e+33   1.23844174   2.860594e+14   -0.643449545   1.51787711   0.168231037   0   822.99393   0   663.436153   0.00763488107   0.159768119   971.058663
10.7251   4.52820971e+33   1.2394799   2.8546308e+14   -0.643529738   1.51816934   0.167886317   0   823.711196   0   663.85394   0.00761406863   0.159454121   970.934623
10.7301   4.49571205e+33   1.24051686   2.848651e+14   -0.643609933   1.51846065   0.167540593   0   824.430699   0   664.273461   0.00759320956   0.159139158   970.810592
10.7351   4.463289e+33   1.2415526   2.8426547e+14   -0.643690129   1.51875103   0.167193872   0   825.152423   0   664.694713   0.00757230425   0.158823233   970.686576
10.7401   4.43094078e+33   1.24258712   2.83664089e+14   -0.643770326   1.51904048   0.166846094   0   825.876488   0   665.117774   0.0075513492   0.158506293   970.562558
