r (km)   P (dyn/cm^2)   M/M_solar   rho (g/cm^3)   g_{tt}   g_{rr}   n_b (fm^{-3})   A_eq   M_n* (MeV, core)/A (crust)   Z_eq   M_p* (MeV, core)/Z (crust)   n_e (fm^{-3})   n_n(n_nf) (fm^{-3})   mu_n(mu_nf) (MeV)
12.5643187   7.7415451e+24   1.40002558   54449406.9   -0.671244628   1.49050564   3.28171107e-08   62   62   28   28   1.48206307e-08   0   0
12.564475   7.59331281e+24   1.40002558   53692356.4   -0.671246675   1.49049655   3.23609011e-08   62   62   28   28   1.46146005e-08   0   0
12.5646312   7.44715128e+24   1.40002558   52942148.5   -0.671248722   1.49048746   3.19088136e-08   62   62   28   28   1.4410432e-08   0   0
12.5647875   7.30304165e+24   1.40002558   52198749.5   -0.67125077   1.49047836   3.14608279e-08   62   62   28   28   1.42081158e-08   0   0
12.5649438   7.16096516e+24   1.40002558   51462130   -0.671252817   1.49046927   3.10169263e-08   62   62   28   28   1.40076441e-08   0   0
12.5651   7.02090315e+24   1.40002558   50732254.5   -0.671254864   1.49046018   3.05770874e-08   62   62   28   28   1.38090072e-08   0   0
12.5652563   6.88283706e+24   1.40002558   50009089.5   -0.671256911   1.49045109   3.01412911e-08   62   62   28   28   1.3612196e-08   0   0
12.5654125   6.74674839e+24   1.40002558   49292605.5   -0.671258958   1.490442   2.97095197e-08   62   62   28   28   1.34172024e-08   0   0
12.5655688   6.61261878e+24   1.40002558   48582767.1   -0.671261004   1.49043291   2.92817517e-08   62   62   28   28   1.32240169e-08   0   0
12.565725   6.48042991e+24   1.40002558   47879542   -0.671263051   1.49042382   2.88579678e-08   62   62   28   28   1.30326306e-08   0   0
12.5658813   6.35016358e+24   1.40002558   47182899.9   -0.671265098   1.49041474   2.84381498e-08   62   62   28   28   1.28430354e-08   0   0
12.5660375   6.22180168e+24   1.40002558   46492804.9   -0.671267145   1.49040565   2.80222759e-08   62   62   28   28   1.26552214e-08   0   0
12.5661938   6.09532618e+24   1.40002558   45809227.7   -0.671269191   1.49039656   2.76103287e-08   62   62   28   28   1.24691807e-08   0   0
12.56635   5.97071915e+24   1.40002558   45132134.9   -0.671271238   1.49038747   2.7202288e-08   62   62   28   28   1.22849043e-08   0   0
12.5665062   5.84796275e+24   1.40002558   44461492.6   -0.671273284   1.49037838   2.67981333e-08   62   62   28   28   1.21023828e-08   0   0
12.5666625   5.72703921e+24   1.40002558   43797272.1   -0.671275331   1.4903693   2.63978475e-08   62   62   28   28   1.19216085e-08   0   0
12.5668187   5.60793088e+24   1.40002558   43139437.4   -0.671277377   1.49036021   2.60014088e-08   62   62   28   28   1.17425717e-08   0   0
12.566975   5.49062018e+24   1.40002558   42487959.8   -0.671279424   1.49035112   2.56088e-08   62   62   28   28   1.15652645e-08   0   0
12.5671313   5.37508962e+24   1.40002558   41842805.3   -0.67128147   1.49034204   2.52200005e-08   62   62   28   28   1.13896776e-08   0   0
12.5672875   5.26132181e+24   1.40002558   41203942.2   -0.671283516   1.49033295   2.48349914e-08   62   62   28   28   1.12158026e-08   0   0
12.5674438   5.14929945e+24   1.40002558   40571340   -0.671285562   1.49032387   2.44537542e-08   62   62   28   28   1.10436309e-08   0   0
12.5675219   5.09393573e+24   1.40002558   40257366.3   -0.671286585   1.49031932   2.42645378e-08   62   62   28   28   1.09581784e-08   0   0
12.5676   5.03900195e+24   1.40002558   39944945.2   -0.671287608   1.49031478   2.40762568e-08   62   62   28   28   1.08731482e-08   0   0
12.5676781   4.98449595e+24   1.40002558   39634073.9   -0.671288631   1.49031024   2.38889095e-08   62   62   28   28   1.07885398e-08   0   0
12.5677563   4.9304156e+24   1.40002558   39324748.6   -0.671289655   1.4903057   2.37024936e-08   62   62   28   28   1.0704352e-08   0   0
12.5678344   4.87675879e+24   1.40002558   39016963.3   -0.671290678   1.49030115   2.35170056e-08   62   62   28   28   1.06205832e-08   0   0
12.5679125   4.82352338e+24   1.40002558   38710715.1   -0.671291701   1.49029661   2.33324435e-08   62   62   28   28   1.05372325e-08   0   0
12.5679906   4.77070726e+24   1.40002558   38406001   -0.671292723   1.49029207   2.31488058e-08   62   62   28   28   1.04542994e-08   0   0
12.5680688   4.71830832e+24   1.40002558   38102816.7   -0.671293746   1.49028753   2.29660896e-08   62   62   28   28   1.03717824e-08   0   0
12.5681469   4.66632446e+24   1.40002558   37801156.7   -0.671294769   1.49028299   2.27842919e-08   62   62   28   28   1.02896802e-08   0   0
12.568225   4.61475356e+24   1.40002558   37501018.1   -0.671295792   1.49027844   2.26034108e-08   62   62   28   28   1.0207992e-08   0   0
12.5683031   4.56359355e+24   1.40002558   37202397.9   -0.671296815   1.4902739   2.24234445e-08   62   62   28   28   1.01267169e-08   0   0
12.5683812   4.51284233e+24   1.40002558   36905291.7   -0.671297838   1.49026936   2.22443903e-08   62   62   28   28   1.00458537e-08   0   0
12.5684594   4.46249781e+24   1.40002558   36609694.1   -0.671298861   1.49026482   2.2066245e-08   62   62   28   28   9.96540099e-09   0   0
12.5685375   4.41255793e+24   1.40002558   36315602.3   -0.671299884   1.49026028   2.1889007e-08   62   62   28   28   9.88535798e-09   0   0
12.5686156   4.3630206e+24   1.40002558   36023013   -0.671300907   1.49025574   2.17126742e-08   62   62   28   28   9.80572382e-09   0   0
12.5686937   4.31388376e+24   1.40002558   35731922.2   -0.67130193   1.4902512   2.15372442e-08   62   62   28   28   9.72649737e-09   0   0
12.5687719   4.26514535e+24   1.40002558   35442324.5   -0.671302952   1.49024665   2.13627138e-08   62   62   28   28   9.64767718e-09   0   0
12.56885   4.21680331e+24   1.40002558   35154216.7   -0.671303975   1.49024211   2.1189081e-08   62   62   28   28   9.56926239e-09   0   0
12.5689281   4.16885559e+24   1.40002558   34867595.7   -0.671304998   1.49023757   2.1016344e-08   62   62   28   28   9.49125213e-09   0   0
12.5690063   4.12130015e+24   1.40002558   34582457.8   -0.671306021   1.49023303   2.08445006e-08   62   62   28   28   9.41364542e-09   0   0
12.5690844   4.07413494e+24   1.40002558   34298797.6   -0.671307044   1.49022849   2.06735475e-08   62   62   28   28   9.33644079e-09   0   0
12.5691625   4.02735793e+24   1.40002558   34016611.5   -0.671308066   1.49022395   2.05034825e-08   62   62   28   28   9.25963726e-09   0   0
12.5692406   3.9809671e+24   1.40002558   33735896.4   -0.671309089   1.49021941   2.03343038e-08   62   62   28   28   9.18323396e-09   0   0
12.5693188   3.93496041e+24   1.40002558   33456648.9   -0.671310112   1.49021487   2.01660093e-08   62   62   28   28   9.10722998e-09   0   0
12.5693969   3.88933586e+24   1.40002558   33178864.2   -0.671311135   1.49021033   1.99985961e-08   62   62   28   28   9.03162406e-09   0   0
12.569475   3.84409142e+24   1.40002558   32902537.9   -0.671312157   1.49020579   1.98320617e-08   62   62   28   28   8.95641495e-09   0   0
12.5695531   3.79922509e+24   1.40002558   32627666.8   -0.67131318   1.49020125   1.96664039e-08   62   62   28   28   8.88160177e-09   0   0
12.5696313   3.75473487e+24   1.40002558   32354247.3   -0.671314203   1.49019671   1.95016208e-08   62   62   28   28   8.8071836e-09   0   0
12.5697094   3.71061876e+24   1.40002558   32082276.1   -0.671315225   1.49019217   1.93377103e-08   62   62   28   28   8.73315949e-09   0   0
12.5697875   3.66687477e+24   1.40002558   31811748   -0.671316248   1.49018763   1.91746693e-08   62   62   28   28   8.65952806e-09   0   0
12.5698656   3.62350092e+24   1.40002558   31542659.3   -0.671317271   1.49018309   1.90124955e-08   62   62   28   28   8.58628828e-09   0   0
12.5699438   3.58049522e+24   1.40002558   31275006.4   -0.671318293   1.49017855   1.88511868e-08   62   62   28   28   8.5134392e-09   0   0
12.5700219   3.53785569e+24   1.40002558   31008786.1   -0.671319316   1.49017401   1.86907412e-08   62   62   28   28   8.44097991e-09   0   0
12.5701   3.49558038e+24   1.40002558   30743994.6   -0.671320338   1.49016947   1.85311566e-08   62   62   28   28   8.36890941e-09   0   0
12.5701781   3.45366731e+24   1.40002558   30480627.2   -0.671321361   1.49016493   1.83724299e-08   62   62   28   28   8.2972264e-09   0   0
12.5702562   3.41211452e+24   1.40002558   30218679.9   -0.671322384   1.49016039   1.82145589e-08   62   62   28   28   8.22592983e-09   0   0
12.5703344   3.37092007e+24   1.40002558   29958149.4   -0.671323406   1.49015585   1.80575415e-08   62   62   28   28   8.15501875e-09   0   0
12.5704125   3.330082e+24   1.40002558   29699032.1   -0.671324429   1.49015131   1.79013756e-08   62   62   28   28   8.0844922e-09   0   0
12.5704906   3.28959836e+24   1.40002558   29441324.4   -0.671325451   1.49014677   1.7746059e-08   62   62   28   28   8.01434925e-09   0   0
12.5705687   3.24946723e+24   1.40002558   29185022.1   -0.671326474   1.49014223   1.75915892e-08   62   62   28   28   7.94458869e-09   0   0
12.5706469   3.20968667e+24   1.40002558   28930120.9   -0.671327496   1.49013769   1.74379636e-08   62   62   28   28   7.87520936e-09   0   0
12.570725   3.17025475e+24   1.40002558   28676617.2   -0.671328519   1.49013315   1.728518e-08   62   62   28   28   7.80621031e-09   0   0
12.5708031   3.13116954e+24   1.40002558   28424507.4   -0.671329541   1.49012861   1.71332363e-08   62   62   28   28   7.73759058e-09   0   0
12.5708813   3.09242914e+24   1.40002558   28173788.1   -0.671330564   1.49012407   1.69821303e-08   62   62   28   28   7.66934919e-09   0   0
12.5709594   3.05403163e+24   1.40002558   27924455.6   -0.671331586   1.49011953   1.683186e-08   62   62   28   28   7.60148516e-09   0   0
12.5710375   3.01597511e+24   1.40002558   27676505.5   -0.671332608   1.49011499   1.66824226e-08   62   62   28   28   7.53399729e-09   0   0
12.5711156   2.97825767e+24   1.40002558   27429933.7   -0.671333631   1.49011046   1.65338157e-08   62   62   28   28   7.4668845e-09   0   0
12.5711938   2.94087742e+24   1.40002558   27184736.9   -0.671334653   1.49010592   1.63860372e-08   62   62   28   28   7.40014581e-09   0   0
12.5712719   2.90383246e+24   1.40002558   26940911.2   -0.671335676   1.49010138   1.62390849e-08   62   62   28   28   7.33378026e-09   0   0
12.57135   2.86712092e+24   1.40002558   26698453.2   -0.671336698   1.49009684   1.60929566e-08   62   62   28   28   7.26778686e-09   0   0
12.5714281   2.83074092e+24   1.40002558   26457359.3   -0.67133772   1.4900923   1.59476502e-08   62   62   28   28   7.20216462e-09   0   0
12.5715063   2.79469057e+24   1.40002558   26217625.4   -0.671338743   1.49008776   1.58031634e-08   62   62   28   28   7.13691248e-09   0   0
12.5715844   2.75896801e+24   1.40002558   25979247.3   -0.671339765   1.49008323   1.56594934e-08   62   62   28   28   7.07202929e-09   0   0
12.5716625   2.72357138e+24   1.40002558   25742221.5   -0.671340787   1.49007869   1.55166382e-08   62   62   28   28   7.00751404e-09   0   0
12.5717406   2.68849881e+24   1.40002558   25506544.2   -0.67134181   1.49007415   1.53745956e-08   62   62   28   28   6.94336577e-09   0   0
12.5718188   2.65374846e+24   1.40002558   25272211.9   -0.671342832   1.49006961   1.52333634e-08   62   62   28   28   6.87958348e-09   0   0
12.5718969   2.61931847e+24   1.40002558   25039220.9   -0.671343854   1.49006507   1.50929394e-08   62   62   28   28   6.81616618e-09   0   0
12.571975   2.585207e+24   1.40002558   24807567.6   -0.671344876   1.49006054   1.49533214e-08   62   62   28   28   6.75311288e-09   0   0
12.5720531   2.55141221e+24   1.40002558   24577248.2   -0.671345899   1.490056   1.48145071e-08   62   62   28   28   6.69042257e-09   0   0
12.5721312   2.51793228e+24   1.40002558   24348258.6   -0.671346921   1.49005146   1.46764941e-08   62   62   28   28   6.62809412e-09   0   0
12.5722094   2.48476536e+24   1.40002558   24120595.1   -0.671347943   1.49004692   1.45392802e-08   62   62   28   28   6.56612653e-09   0   0
12.5722875   2.45190965e+24   1.40002558   23894254   -0.671348965   1.49004239   1.4402863e-08   62   62   28   28   6.50451879e-09   0   0
12.5723656   2.41936332e+24   1.40002558   23669231.7   -0.671349987   1.49003785   1.42672405e-08   62   62   28   28   6.44326991e-09   0   0
12.5724437   2.38712455e+24   1.40002558   23445524.5   -0.67135101   1.49003331   1.41324104e-08   62   62   28   28   6.3823789e-09   0   0
12.5725219   2.35519156e+24   1.40002558   23223128.8   -0.671352032   1.49002877   1.39983706e-08   62   62   28   28   6.32184477e-09   0   0
12.5726   2.32356252e+24   1.40002558   23002040.9   -0.671353054   1.49002424   1.38651187e-08   62   62   28   28   6.26166652e-09   0   0
12.5726781   2.29223565e+24   1.40002558   22782257.1   -0.671354076   1.4900197   1.37326527e-08   62   62   28   28   6.20184315e-09   0   0
12.5727563   2.26120915e+24   1.40002558   22563773.7   -0.671355098   1.49001516   1.36009703e-08   62   62   28   28   6.14237367e-09   0   0
12.5728344   2.23048123e+24   1.40002558   22346586.9   -0.67135612   1.49001063   1.34700691e-08   62   62   28   28   6.08325701e-09   0   0
12.5729125   2.20005013e+24   1.40002558   22130693   -0.671357142   1.49000609   1.33399469e-08   62   62   28   28   6.02449215e-09   0   0
12.5729906   2.16991405e+24   1.40002558   21916088.1   -0.671358164   1.49000155   1.32106015e-08   62   62   28   28   5.96607811e-09   0   0
12.5730688   2.14007123e+24   1.40002558   21702768.8   -0.671359186   1.48999702   1.30820307e-08   62   62   28   28   5.90801388e-09   0   0
12.5731469   2.1105199e+24   1.40002558   21490731.4   -0.671360208   1.48999248   1.29542324e-08   62   62   28   28   5.85029848e-09   0   0
12.573225   2.08125831e+24   1.40002558   21279972.1   -0.67136123   1.48998794   1.28272042e-08   62   62   28   28   5.79293092e-09   0   0
12.5733031   2.05228469e+24   1.40002558   21070487.5   -0.671362252   1.48998341   1.2700944e-08   62   62   28   28   5.73591021e-09   0   0
12.5733813   2.02359729e+24   1.40002558   20862273.7   -0.671363274   1.48997887   1.25754497e-08   62   62   28   28   5.67923534e-09   0   0
12.5734594   1.99519437e+24   1.40002558   20655327.2   -0.671364296   1.48997433   1.2450719e-08   62   62   28   28   5.62290534e-09   0   0
12.5735375   1.9670742e+24   1.40002558   20449644.4   -0.671365318   1.4899698   1.23267497e-08   62   62   28   28   5.5669192e-09   0   0
12.5736156   1.93923503e+24   1.40002558   20245221.5   -0.67136634   1.48996526   1.22035396e-08   62   62   28   28   5.51127594e-09   0   0
12.5736938   1.91167513e+24   1.40002558   20042055   -0.671367362   1.48996073   1.20810865e-08   62   62   28   28   5.45597456e-09   0   0
12.5737719   1.88439278e+24   1.40002558   19840141.1   -0.671368384   1.48995619   1.19593883e-08   62   62   28   28   5.40101408e-09   0   0
12.57385   1.85738625e+24   1.40002558   19639476.3   -0.671369406   1.48995165   1.18384428e-08   62   62   28   28   5.34639351e-09   0   0
12.5739281   1.83065385e+24   1.40002558   19440056.8   -0.671370428   1.48994712   1.17182476e-08   62   62   28   28   5.29211184e-09   0   0
12.5740063   1.80419384e+24   1.40002558   19241879.1   -0.67137145   1.48994258   1.15988008e-08   62   62   28   28   5.23816809e-09   0   0
12.5740844   1.77800453e+24   1.40002558   19044939.6   -0.671372472   1.48993805   1.14801e-08   62   62   28   28   5.18456128e-09   0   0
12.5741625   1.75208422e+24   1.40002558   18849234.5   -0.671373494   1.48993351   1.13621431e-08   62   62   28   28   5.13129041e-09   0   0
12.5742406   1.72643121e+24   1.40002558   18654760.3   -0.671374515   1.48992898   1.12449278e-08   62   62   28   28   5.07835451e-09   0   0
12.5743187   1.70104382e+24   1.40002558   18461513.4   -0.671375537   1.48992444   1.11284522e-08   62   62   28   28   5.0257526e-09   0   0
12.5743969   1.67592035e+24   1.40002558   18269490.1   -0.671376559   1.48991991   1.10127139e-08   62   62   28   28   4.97348369e-09   0   0
12.574475   1.65105914e+24   1.40002558   18078687   -0.671377581   1.48991537   1.08977108e-08   62   62   28   28   4.92154682e-09   0   0
12.5745531   1.62645849e+24   1.40002558   17889100.3   -0.671378603   1.48991084   1.07834408e-08   62   62   28   28   4.86994099e-09   0   0
12.5746312   1.60211675e+24   1.40002558   17700726.6   -0.671379624   1.4899063   1.06699016e-08   62   62   28   28   4.81866524e-09   0   0
