r (km)   P (dyn/cm^2)   M/M_solar   rho (g/cm^3)   g_{tt}   g_{rr}   n_b (fm^{-3})   A_eq   A   Z_eq   Z   n_e (fm^{-3})   n_n(n_nf) (fm^{-3})   mu_n(mu_nf) (MeV)
11.3634219   3.8202944e+29   1.39999033   2.25118965e+11   -0.642549907   1.57197055   0.000134800986   122   122   40   40   4.41970445e-05   0   0
11.3646719   3.75676356e+29   1.39999055   2.22454152e+11   -0.64257012   1.57187181   0.000133196314   122   122   40   40   4.36709228e-05   0   0
11.3659219   3.69408196e+29   1.39999078   2.19703676e+11   -0.642590328   1.5717731   0.000131541933   122   122   40   40   4.31285026e-05   0   0
11.3671719   3.63225546e+29   1.399991   2.16861682e+11   -0.642610531   1.57167442   0.000129834672   122   122   40   40   4.25687451e-05   0   0
11.3684219   3.57129183e+29   1.39999122   2.13923291e+11   -0.642630729   1.57157578   0.00012807201   122   122   40   40   4.19908229e-05   0   0
11.3696719   3.5112008e+29   1.39999144   2.10892535e+11   -0.642650921   1.57147716   0.000126256662   122   122   40   40   4.1395627e-05   0   0
11.3709219   3.45198335e+29   1.39999165   2.07892051e+11   -0.642671109   1.57137858   0.00012445995   122   122   40   40   4.08065411e-05   0   0
11.3721719   3.39362409e+29   1.39999187   2.04959941e+11   -0.642691291   1.57128003   0.000122703919   122   122   40   40   4.0230793e-05   0   0
11.3734219   3.33610683e+29   1.39999207   2.02090366e+11   -0.642711469   1.57118152   0.000120985126   122   122   40   40   3.96672543e-05   0   0
11.3746719   3.27941652e+29   1.39999228   1.99277924e+11   -0.642731641   1.57108303   0.000119300384   122   122   40   40   3.91148801e-05   0   0
11.3759219   3.2235391e+29   1.39999248   1.96517619e+11   -0.642751808   1.57098458   0.000117646744   122   122   40   40   3.85727028e-05   0   0
11.3771719   3.16846138e+29   1.39999268   1.93804828e+11   -0.642771971   1.57088616   0.000116021474   122   122   40   40   3.80398274e-05   0   0
11.3784219   3.114171e+29   1.39999288   1.91135284e+11   -0.642792128   1.57078778   0.000114422051   122   122   40   40   3.75154266e-05   0   0
11.3796719   3.06065633e+29   1.39999307   1.88505046e+11   -0.64281228   1.57068942   0.000112846148   122   122   40   40   3.69987369e-05   0   0
11.3809219   3.00790646e+29   1.39999326   1.85910486e+11   -0.642832427   1.5705911   0.000111291617   124   124   44   44   3.94905739e-05   0   0
11.3821719   2.95591108e+29   1.39999345   1.83348266e+11   -0.642852569   1.57049281   0.000109756487   124   124   44   44   3.89458501e-05   0   0
11.3834219   2.90466048e+29   1.39999364   1.80815324e+11   -0.642872706   1.57039455   0.000108238945   124   124   44   44   3.84073676e-05   0   0
11.3846719   2.85414552e+29   1.39999382   1.78308853e+11   -0.642892838   1.57029632   0.000106737335   124   124   44   44   3.78745382e-05   0   0
11.3859219   2.80435755e+29   1.399994   1.75826295e+11   -0.642912965   1.57019813   0.000105250144   124   124   44   44   3.73468253e-05   0   0
11.3871719   2.75528842e+29   1.39999418   1.73365319e+11   -0.642933086   1.57009997   0.000103775997   124   124   44   44   3.6823741e-05   0   0
11.3884219   2.70693044e+29   1.39999435   1.70923814e+11   -0.642953203   1.57000184   0.000102313649   124   124   44   44   3.63048434e-05   0   0
11.3896719   2.65927633e+29   1.39999453   1.68499875e+11   -0.642973315   1.56990374   0.000100861979   124   124   44   44   3.57897344e-05   0   0
11.3909219   2.61231923e+29   1.3999947   1.66091792e+11   -0.642993421   1.56980567   9.94199799e-05   124   124   44   44   3.52780574e-05   0   0
11.3921719   2.56605269e+29   1.39999487   1.63698044e+11   -0.643013523   1.56970764   9.79867589e-05   124   124   44   44   3.47694951e-05   0   0
11.3934219   2.52047059e+29   1.39999503   1.61317283e+11   -0.64303362   1.56960964   9.65615268e-05   124   124   44   44   3.42637676e-05   0   0
11.3946719   2.47556721e+29   1.3999952   1.5894833e+11   -0.643053711   1.56951167   9.51435948e-05   124   124   44   44   3.37606304e-05   0   0
11.3959219   2.43133716e+29   1.39999536   1.56590165e+11   -0.643073798   1.56941373   9.37323697e-05   124   124   44   44   3.32598731e-05   0   0
11.3971719   2.38777538e+29   1.39999552   1.54241921e+11   -0.643093879   1.56931583   9.23273485e-05   124   124   44   44   3.27613172e-05   0   0
11.3984219   2.34487713e+29   1.39999567   1.51902874e+11   -0.643113956   1.56921796   9.0928115e-05   124   124   44   44   3.2264815e-05   0   0
11.3996719   2.302638e+29   1.39999583   1.49572438e+11   -0.643134027   1.56912012   8.95343351e-05   124   124   44   44   3.17702479e-05   0   0
11.4009219   2.26105388e+29   1.39999598   1.4725016e+11   -0.643154094   1.56902231   8.81457531e-05   124   124   44   44   3.12775253e-05   0   0
11.4021719   2.22012099e+29   1.39999613   1.44935711e+11   -0.643174155   1.56892454   8.67621888e-05   124   124   44   44   3.07865831e-05   0   0
11.4034219   2.1798358e+29   1.39999628   1.42628883e+11   -0.643194211   1.56882679   8.53835331e-05   124   124   44   44   3.02973827e-05   0   0
11.4046719   2.14019515e+29   1.39999642   1.40329585e+11   -0.643214263   1.56872908   8.4009746e-05   124   124   44   44   2.98099099e-05   0   0
11.4059219   2.10119612e+29   1.39999657   1.38037832e+11   -0.643234309   1.5686314   8.26408528e-05   124   124   44   44   2.93241736e-05   0   0
11.4071719   2.06283614e+29   1.39999671   1.35753749e+11   -0.643254351   1.56853375   8.12769422e-05   124   124   44   44   2.88402053e-05   0   0
11.4084219   2.02511291e+29   1.39999684   1.33477563e+11   -0.643274387   1.56843614   7.99181629e-05   124   124   44   44   2.83580578e-05   0   0
11.4090469   2.00648877e+29   1.39999691   1.32342487e+11   -0.643284403   1.56838734   7.92407353e-05   124   124   44   44   2.81176803e-05   0   0
11.4096719   1.98802304e+29   1.39999698   1.3120951e+11   -0.643294417   1.56833856   7.85646703e-05   124   124   44   44   2.78777862e-05   0   0
11.4102969   1.96971609e+29   1.39999705   1.30073171e+11   -0.643304431   1.56828978   7.78867558e-05   124   124   44   44   2.76372359e-05   0   0
11.4109219   1.95157103e+29   1.39999711   1.28920641e+11   -0.643314443   1.56824101   7.71994524e-05   126   126   44   44   2.69585389e-05   0   0
11.4115469   1.93359289e+29   1.39999718   1.27754644e+11   -0.643324454   1.56819224   7.65043773e-05   126   126   44   44   2.67158143e-05   0   0
11.4121719   1.91578657e+29   1.39999725   1.26578601e+11   -0.643334464   1.56814349   7.58035544e-05   126   126   44   44   2.64710825e-05   0   0
11.4127969   1.89815663e+29   1.39999731   1.25395793e+11   -0.643344472   1.56809474   7.50989177e-05   126   126   44   44   2.62250189e-05   0   0
11.4134219   1.88070715e+29   1.39999737   1.24209336e+11   -0.643354479   1.568046   7.43923024e-05   126   126   44   44   2.59782643e-05   0   0
11.4140469   1.86344156e+29   1.39999744   1.23022172e+11   -0.643364485   1.56799727   7.36854352e-05   126   126   44   44   2.57314218e-05   0   0
11.4146719   1.84636239e+29   1.3999975   1.21837045e+11   -0.64337449   1.56794855   7.29799246e-05   126   126   44   44   2.54850531e-05   0   0
11.4152969   1.82947114e+29   1.39999756   1.2065649e+11   -0.643384493   1.56789983   7.2277253e-05   126   126   44   44   2.52396757e-05   0   0
11.4159219   1.81276813e+29   1.39999762   1.1948282e+11   -0.643394495   1.56785112   7.15787708e-05   126   126   44   44   2.49957612e-05   0   0
11.4165469   1.79625245e+29   1.39999769   1.18318124e+11   -0.643404496   1.56780242   7.0885695e-05   126   126   44   44   2.47537348e-05   0   0
11.4171719   1.77992197e+29   1.39999775   1.17164272e+11   -0.643414496   1.56775373   7.01991124e-05   126   126   44   44   2.45139758e-05   0   0
11.4177969   1.76377343e+29   1.3999978   1.16022923e+11   -0.643424494   1.56770505   6.95199867e-05   126   126   44   44   2.42768208e-05   0   0
11.4184219   1.7478026e+29   1.39999786   1.14895548e+11   -0.643434491   1.56765637   6.88491694e-05   126   126   44   44   2.40425671e-05   0   0
11.4190469   1.73200448e+29   1.39999792   1.13783446e+11   -0.643444487   1.5676077   6.81874131e-05   126   126   44   44   2.38114776e-05   0   0
11.4196719   1.71637352e+29   1.39999798   1.12687774e+11   -0.643454482   1.56755904   6.75353863e-05   126   126   44   44   2.35837857e-05   0   0
11.4202969   1.70090381e+29   1.39999804   1.11609565e+11   -0.643464475   1.56751039   6.68936871e-05   126   126   44   44   2.33597003e-05   0   0
11.4209219   1.68558927e+29   1.39999809   1.10549756e+11   -0.643474468   1.56746175   6.62628563e-05   126   126   44   44   2.31394102e-05   0   0
11.4215469   1.67042379e+29   1.39999815   1.09509198e+11   -0.643484459   1.56741311   6.56433887e-05   126   126   44   44   2.29230881e-05   0   0
11.4221719   1.65540134e+29   1.3999982   1.08488681e+11   -0.643494448   1.56736448   6.50357422e-05   126   126   44   44   2.27108941e-05   0   0
11.4227969   1.64051609e+29   1.39999826   1.07488941e+11   -0.643504437   1.56731586   6.44403462e-05   126   126   44   44   2.2502978e-05   0   0
11.4240469   1.61113603e+29   1.39999837   1.05554603e+11   -0.64352441   1.56721865   6.32879523e-05   126   126   44   44   2.21005548e-05   0   0
11.4252969   1.58224062e+29   1.39999847   1.03711272e+11   -0.643544379   1.56712146   6.21892056e-05   126   126   44   44   2.17168655e-05   0   0
11.4265469   1.5537926e+29   1.39999858   1.01963733e+11   -0.643564343   1.56702431   6.11469542e-05   126   126   44   44   2.13529046e-05   0   0
11.4277969   1.52575907e+29   1.39999868   1.00316486e+11   -0.643584302   1.56692719   6.0163906e-05   126   126   44   44   2.1009618e-05   0   0
11.4290469   1.49811101e+29   1.39999878   9.87737988e+10   -0.643604256   1.56683011   5.92426572e-05   126   126   44   44   2.0687912e-05   0   0
11.4302969   1.47082287e+29   1.39999889   9.73397468e+10   -0.643624205   1.56673305   5.83857109e-05   126   126   44   44   2.03886609e-05   0   0
11.4315469   1.44387216e+29   1.39999899   9.60192393e+10   -0.643644149   1.56663603   5.75960913e-05   78   78   28   28   2.067552e-05   0   0
11.4327969   1.41723658e+29   1.39999908   9.48342093e+10   -0.643664088   1.56653904   5.68870961e-05   78   78   28   28   2.04210089e-05   0   0
11.4340469   1.39089537e+29   1.39999918   9.37727363e+10   -0.643684021   1.56644209   5.62517683e-05   78   78   28   28   2.01929425e-05   0   0
11.4352969   1.36483288e+29   1.39999928   9.28102436e+10   -0.64370395   1.56634516   5.56755052e-05   78   78   28   28   1.99860788e-05   0   0
11.4365469   1.33903785e+29   1.39999937   9.19238417e+10   -0.643723874   1.56624827   5.51446726e-05   78   78   28   28   1.97955235e-05   0   0
11.4377969   1.31350207e+29   1.39999947   9.10920976e+10   -0.643743793   1.56615141   5.46464811e-05   78   78   28   28   1.96166855e-05   0   0
11.4390469   1.28821975e+29   1.39999956   9.0294886e+10   -0.643763708   1.56605458   5.41689065e-05   78   78   28   28   1.94452485e-05   0   0
11.4402969   1.26318706e+29   1.39999966   8.95132872e+10   -0.643783617   1.56595779   5.37006357e-05   78   78   28   28   1.92771513e-05   0   0
11.4415469   1.23840196e+29   1.39999975   8.87295178e+10   -0.643803521   1.56586103   5.323103e-05   78   78   28   28   1.91085749e-05   0   0
11.4427969   1.21386406e+29   1.39999984   8.79268874e+10   -0.64382342   1.5657643   5.27501024e-05   78   78   28   28   1.89359342e-05   0   0
11.4440469   1.18957467e+29   1.39999993   8.70897773e+10   -0.643843314   1.56566761   5.22485087e-05   78   78   28   28   1.87558749e-05   0   0
11.4452969   1.165537e+29   1.40000002   8.62036423e+10   -0.643863203   1.56557094   5.17175515e-05   78   78   28   28   1.85652749e-05   0   0
11.4465469   1.14175647e+29   1.40000011   8.52550393e+10   -0.643883088   1.56547431   5.11492011e-05   78   78   28   28   1.83612517e-05   0   0
11.4477969   1.11824131e+29   1.40000019   8.4231692e+10   -0.643902967   1.56537771   5.05361389e-05   78   78   28   28   1.81411781e-05   0   0
11.4490469   1.09500356e+29   1.40000028   8.31241559e+10   -0.643922841   1.56528115   4.98727577e-05   78   78   28   28   1.79030412e-05   0   0
11.4502969   1.07205769e+29   1.40000037   8.1970206e+10   -0.643942711   1.56518461   4.91816704e-05   78   78   28   28   1.76549586e-05   0   0
11.4515469   1.04941532e+29   1.40000045   8.07922997e+10   -0.643962575   1.56508811   4.84762963e-05   78   78   28   28   1.74017474e-05   0   0
11.4527969   1.02708775e+29   1.40000053   7.95938055e+10   -0.643982435   1.56499164   4.7758638e-05   78   78   28   28   1.71441265e-05   0   0
11.4540469   1.00508642e+29   1.40000062   7.83780527e+10   -0.64400229   1.5648952   4.70306725e-05   78   78   28   28   1.68828055e-05   0   0
11.4546719   9.94211289e+28   1.40000066   7.77647095e+10   -0.644012215   1.564847   4.66634206e-05   78   78   28   28   1.67509715e-05   0   0
11.4552969   9.83421876e+28   1.4000007   7.7148269e+10   -0.644022139   1.5647988   4.62943138e-05   78   78   28   28   1.66184716e-05   0   0
11.4559219   9.72719482e+28   1.40000074   7.65291245e+10   -0.644032061   1.56475061   4.59235851e-05   78   78   28   28   1.64853895e-05   0   0
11.4565469   9.62105339e+28   1.40000078   7.59076613e+10   -0.644041983   1.56470243   4.55514625e-05   78   78   28   28   1.63518071e-05   0   0
11.4571719   9.51580585e+28   1.40000082   7.52842548e+10   -0.644051903   1.56465425   4.51781682e-05   78   78   28   28   1.6217804e-05   0   0
11.4577969   9.41146253e+28   1.40000086   7.46592694e+10   -0.644061822   1.56460608   4.48039177e-05   78   78   28   28   1.60834576e-05   0   0
11.4584219   9.30803242e+28   1.40000089   7.4033056e+10   -0.644071739   1.56455793   4.44289185e-05   78   78   28   28   1.59488425e-05   0   0
11.4590469   9.20552296e+28   1.40000093   7.3405951e+10   -0.644081656   1.56450978   4.40533693e-05   78   78   28   28   1.581403e-05   0   0
11.4596719   9.10393994e+28   1.40000097   7.27782745e+10   -0.644091571   1.56446163   4.36774591e-05   78   78   28   28   1.56790879e-05   0   0
11.4602969   9.00328725e+28   1.40000101   7.21503287e+10   -0.644101485   1.5644135   4.33013661e-05   78   78   28   28   1.55440802e-05   0   0
11.4609219   8.90356678e+28   1.40000105   7.15223964e+10   -0.644111398   1.56436537   4.29252573e-05   78   78   28   28   1.54090667e-05   0   0
11.4615469   8.80477829e+28   1.40000108   7.089474e+10   -0.644121309   1.56431725   4.25492869e-05   78   78   28   28   1.5274103e-05   0   0
11.4621719   8.70691929e+28   1.40000112   7.02676002e+10   -0.64413122   1.56426914   4.21735967e-05   78   78   28   28   1.51392399e-05   0   0
11.4627969   8.60998514e+28   1.40000116   6.9641196e+10   -0.644141129   1.56422104   4.17983153e-05   78   78   28   28   1.50045235e-05   0   0
11.4634219   8.51396904e+28   1.40000119   6.90157244e+10   -0.644151036   1.56417295   4.14235583e-05   78   78   28   28   1.48699953e-05   0   0
11.4640469   8.41886214e+28   1.40000123   6.83913609e+10   -0.644160943   1.56412486   4.10494282e-05   78   78   28   28   1.47356922e-05   0   0
11.4646719   8.32465366e+28   1.40000126   6.77682596e+10   -0.644170848   1.56407678   4.06760151e-05   78   78   28   28   1.46016465e-05   0   0
